Date,checkins,Holidays,1st of Month,15th of Month,JewishHoliday,CNY15Days,CNY7Days,CNY,SuperBowl,Valentines,Holloween,NY,MLK,Pres Day,Easter,Memorial,MotherDay,FatherDay,July 4th,LaborDay,ColumbusDay,VeteransDay,ThxGiving,Xmas,LongWKend,Months,Months-INT,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Days,Sun,Mon,Tue,Wed,Thu,Fri,Year,2010,2011,2012,Casino,SE,Seg 0-3,FIT,WS,Group,FIT ADR
6/3/12,1518,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1412,372,425,1035,447,562,151.01
6/4/12,1260,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1131,261,283,829,364,1077,227.85
6/5/12,1792,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,960,187,240,603,251,1758,181.61
6/6/12,795,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1017,219,261,636,254,1720,191.94
6/7/12,1884,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1361,364,477,1131,372,709,146.07
6/8/12,2049,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,2043,695,784,1156,341,135,115.45
6/9/12,582,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,2032,690,807,1040,374,191,92.5
6/10/12,1701,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1667,528,613,1154,358,430,141.74
6/11/12,1540,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1203,338,351,1275,288,716,103.79
6/12/12,1491,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,967,336,295,928,251,1293,192.52
6/13/12,868,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1103,416,364,801,220,1272,216.45
6/14/12,1165,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1094,225,343,1057,326,1040,179.15
6/15/12,1765,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1598,472,559,1300,370,285,97.86
6/16/12,835,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1727,588,601,1329,398,109,135.4
6/17/12,1413,FatherDay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1668,618,518,1237,471,75,163.77
6/18/12,1447,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1711,750,282,1278,430,74,127.16
6/19/12,1302,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,1674,800,268,1138,368,341,111.37
6/20/12,1323,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1531,773,292,907,276,648,99.8
6/21/12,1551,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1126,275,341,915,250,986,134.44
6/22/12,1508,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1323,406,503,1093,222,987,214.61
6/23/12,821,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1429,478,633,1161,234,788,224.35
6/24/12,1993,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1530,444,522,1105,325,319,132.2
6/25/12,1317,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1326,274,289,1144,382,628,159.62
6/26/12,1243,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,1392,452,336,967,380,850,160.85
6/27/12,923,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1461,576,376,863,409,758,160.97
6/28/12,1397,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1466,400,414,1006,356,527,106.91
6/29/12,1463,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1706,487,665,1157,412,246,109.65
6/30/12,828,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUN,6,0,0,0,0,0,1,0,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1749,537,729,1162,382,226,131.85
7/1/12,1934,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1947,475,503,1050,15,71,122.25
7/2/12,1186,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1837,383,385,1089,439,87,121.17
7/3/12,1337,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,1923,261,366,1081,388,120,173.41
7/4/12,1258,July-4th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1891,254,420,1074,352,213,99.28
7/5/12,1815,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1700,249,444,927,327,604,140.29
7/6/12,1246,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1734,376,559,758,268,771,239.65
7/7/12,736,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1634,437,588,603,263,1060,284.05
7/8/12,1458,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1225,239,449,479,174,1646,255.96
7/9/12,1168,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1054,146,272,579,224,1658,278.74
7/10/12,605,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,1064,141,252,675,222,1539,188.81
7/11/12,762,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1163,283,298,772,248,1370,287.42
7/12/12,1223,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1415,327,410,961,324,876,141.93
7/13/12,1560,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1615,460,531,957,266,730,127.92
7/14/12,1186,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1584,495,569,802,277,1009,248.57
7/15/12,1372,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1324,366,443,520,250,1476,211.95
7/16/12,1083,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,976,99,236,753,253,1584,211.93
7/17/12,730,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,953,97,166,884,283,1441,270.61
7/18/12,997,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,1118,212,264,1018,324,1128,195.82
7/19/12,1640,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1448,422,393,1098,377,445,142.62
7/20/12,2034,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1845,760,745,832,292,668,166.52
7/21/12,632,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,2011,948,849,674,304,685,122.44
7/22/12,1340,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1716,754,732,714,274,818,154.87
7/23/12,965,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1111,377,336,740,269,1082,233.33
7/24/12,1706,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,636,171,240,484,187,2231,313.48
7/25/12,554,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,639,142,222,524,152,2281,301.21
7/26/12,1012,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,875,163,342,720,182,1821,216.83
7/27/12,1674,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,FRI,0,0,0,0,0,1,2012,0,0,1,1493,571,648,802,264,1094,235.72
7/28/12,692,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SAT,0,0,0,0,0,0,2012,0,0,1,1579,665,765,763,265,1012,291.77
7/29/12,1683,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,SUN,1,0,0,0,0,0,2012,0,0,1,1514,486,592,956,276,714,174.19
7/30/12,2401,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,MON,0,1,0,0,0,0,2012,0,0,1,1068,166,353,620,228,1613,295.71
7/31/12,779,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUL,7,0,0,0,0,0,0,1,0,0,0,0,TUE,0,0,1,0,0,0,2012,0,0,1,944,91,274,610,238,1802,280.81
8/1/12,958,1st-of-month,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUG,8,0,0,0,0,0,0,0,1,0,0,0,WED,0,0,0,1,0,0,2012,0,0,1,978,127,259,621,245,1726,185.37
8/2/12,1360,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUG,8,0,0,0,0,0,0,0,1,0,0,0,THU,0,0,0,0,1,0,2012,0,0,1,1136,219,354,918,334,1036,131.45
